"mill_cd","codes","type","code_type","dscr","tax_dist","name","curr","tot_mill","percent_rounded"
"000410","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","80.216000","0.22"
"000412","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","80.722000","0.22"
"000413","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","91.437000","0.19"
"000414","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","90.931000","0.20"
"000415","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.333000","0.18"
"000416","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.839000","0.18"
"000420","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.318000","0.18"
"000421","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.418000","0.18"
"000422","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","88.406000","0.20"
"000423","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","98.221000","0.18"
"000430","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","98.318000","0.18"
"000532","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.454000","0.19"
"001370","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","91.356000","0.19"
"001371","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.762000","0.19"
"001383","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","109.216000","0.16"
"001384","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","110.378000","0.16"
"001385","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","127.306000","0.14"
"001399","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","161.838000","0.11"
"001400","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","111.053000","0.16"
"001402","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","111.053000","0.16"
"001404","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","168.048000","0.11"
"001405","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.306000","0.18"
"001406","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","107.872000","0.17"
"001407","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","164.010000","0.11"
"001410","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","106.872000","0.17"
"001413","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.125000","0.19"
"001417","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","174.157000","0.10"
"001418","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.125000","0.19"
"001420","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","172.904000","0.10"
"001421","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","175.404000","0.10"
"001422","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","110.053000","0.16"
"001423","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","124.125000","0.14"
"001424","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.806000","0.19"
"001425","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.806000","0.19"
"001426","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","106.872000","0.17"
"001427","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","106.872000","0.17"
"001428","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","110.053000","0.16"
"001429","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","109.321000","0.16"
"001430","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","110.321000","0.16"
"001431","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","103.107000","0.17"
"001432","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.273000","0.19"
"001433","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.673000","0.18"
"001434","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","104.603000","0.17"
"001435","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","103.603000","0.17"
"001436","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","104.603000","0.17"
"001437","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","127.373000","0.14"
"001438","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","127.373000","0.14"
"001439","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","172.514000","0.10"
"001440","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","114.203000","0.16"
"001441","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","103.603000","0.17"
"001442","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","154.603000","0.12"
"001443","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","144.203000","0.12"
"001444","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","159.223000","0.11"
"001445","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","114.203000","0.16"
"001446","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","182.114000","0.10"
"001447","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","104.603000","0.17"
"001448","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","195.284000","0.09"
"001449","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","142.909000","0.12"
"001450","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","173.603000","0.10"
"001451","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","98.673000","0.18"
"001452","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.173000","0.19"
"001453","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.173000","0.19"
"001454","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.173000","0.19"
"001455","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.673000","0.18"
"001456","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","95.173000","0.19"
"001457","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","95.173000","0.19"
"001458","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","102.720000","0.17"
"001459","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","103.720000","0.17"
"001460","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.773000","0.18"
"001461","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","99.361000","0.18"
"001462","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","149.623000","0.12"
"001463","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","182.114000","0.10"
"004195","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","110.053000","0.16"
"004197","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.963000","0.19"
"004198","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","81.426000","0.22"
"004199","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.963000","0.19"
"004201","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","76.716000","0.23"
"004204","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","87.302000","0.20"
"004205","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","87.302000","0.20"
"004208","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","79.216000","0.22"
"004211","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","95.963000","0.19"
"004214","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","76.716000","0.23"
"004217","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","87.302000","0.20"
"004218","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.316000","0.19"
"004219","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","90.288000","0.20"
"004220","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","89.316000","0.20"
"004221","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","89.316000","0.20"
"004222","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","91.437000","0.19"
"004223","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.722000","0.19"
"004224","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.839000","0.18"
"004225","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","102.116000","0.17"
"004227","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.773000","0.18"
"004228","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.673000","0.18"
"004229","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.673000","0.18"
"004230","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.673000","0.18"
"004231","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","98.673000","0.18"
"004232","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","98.673000","0.18"
"004240","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","80.216000","0.22"
"004241","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","90.802000","0.20"
"004242","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","92.206000","0.19"
"004244","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","79.316000","0.22"
"004246","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","81.216000","0.22"
"004247","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","81.216000","0.22"
"004248","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","97.463000","0.18"
"004250","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","77.716000","0.23"
"004252","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","77.716000","0.23"
"004253","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.963000","0.18"
"004254","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","88.302000","0.20"
"004256","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.963000","0.18"
"004257","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","88.302000","0.20"
"004258","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.963000","0.18"
"004259","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","96.963000","0.18"
"004261","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","90.802000","0.20"
"004290","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","91.454000","0.19"
"004530","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.963000","0.19"
"004531","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.963000","0.19"
"004580","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","88.706000","0.20"
"005191","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","93.425000","0.19"
"005240","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.425000","0.19"
"005241","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020207","BOULDER VALLEY RE2 ABATEMENT REFUND","0.178000","94.425000","0.19"
"000010","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.864000","1.01"
"000012","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.815000","0.97"
"000014","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.687000","0.99"
"000015","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.388000","0.97"
"000017","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","100.339000","0.93"
"000018","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","100.339000","0.93"
"000020","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","108.611000","0.86"
"000021","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","114.614000","0.82"
"000026","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","107.864000","0.87"
"000027","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","97.864000","0.96"
"000034","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","91.864000","1.02"
"000040","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.443000","0.99"
"000041","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","92.864000","1.01"
"000042","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.074000","1.00"
"000057","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000058","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000059","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","136.236000","0.69"
"000060","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000090","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000091","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000094","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000095","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.236000","0.97"
"000096","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","101.236000","0.93"
"000098","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","150.393000","0.62"
"000099","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","95.236000","0.98"
"000101","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","115.236000","0.81"
"000108","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.518000","0.90"
"000109","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.432000","0.97"
"000110","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.932000","1.00"
"000111","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.518000","0.90"
"000112","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","96.432000","0.97"
"000114","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","93.932000","1.00"
"000116","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","104.518000","0.90"
"000117","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","94.432000","0.99"
"000119","202  ","S","SCHOOL DISTRICT","BOULDER VALLEY SCHOOL DISTRICT","020208","BOULDER VALLEY RE2 TRANSPORTATION","0.937000","115.461000","0.81"
